157,41.17903252,60,1.07,46,88,0.979856381,Sessile
158,42.15379976,58.05086058,1.39,76,85,0.974964085,Downy Birch
159,41.21031406,55.30519784,1.23,46,59,0.977855362,Sessile
160,41.94504832,53.0374491,0.85,46,45,0.978479594,Sessile
161,43.79226165,51.50999849,1.12,45,63,0.977589715,Sessile
162,44.10584838,49.2047663,0.96,39,60,0.976928052,Sessile
163,44.60137455,44.64115622,1.11,50,62,0.981239344,Sessile
164,41.71720331,42.71015644,1.02,38,36,0.980197243,Sessile
165,43.12432396,39.76960934,1.26,66,65,0.984081719,Sessile
166,42.46962199,36.36731252,0.91,36,47,0.984024516,Sessile
167,39.38405543,31.21462209,1.13,59,72,0.979293092,Sessile
168,39.24468607,28.95080747,0.91,37,89,0.978906496,Sessile
169,37.93675823,26.85862251,1.43,89,85,0.979863139,Sessile
170,39.87720855,25.25417107,0.97,33,67,0.975879945,Sessile
171,38.80513655,22.98351518,0.91,34,68,0.980027235,Sessile
172,41.82837959,23.37030639,0.66,27,47,0.978338322,Sessile
173,36.11548693,15.20863652,0.94,43,81,0.978397144,Sessile
174,36.37737332,12.52296425,0.9,32,43,0.979913893,Sessile
175,35.47757916,9.827118981,1.23,69,65,0.981956532,Sessile
176,37.18433305,7.975632796,0.62,24,31,0.985431737,Sessile
177,34.99294678,6.632796662,0.76,31,63,0.985745495,Sessile
178,37.55358738,5.015289501,0.83,28,31,0.988187948,Sessile
179,37.69088747,1.149549115,1.34,84,44,0.996929605,Hazel
180,35.61478262,2.950170295,0.78,28,47,0.993093423,Sessile
181,40.79112105,56.48592653,0.9,38,91,0.977655029,Sessile
182,39.703594,54.50867452,1.15,59,72,0.975122725,Sessile
183,39.52562038,52.26903836,0.89,32,79,0.977385787,Sessile
184,41.34265462,50.18870687,1.19,57,92,0.978720109,Sessile
185,42.75399483,47.28373947,1.28,77,56,0.979671609,Sessile
186,42.53386264,42.29844057,1.2,58,84,0.982308935,Sessile
187,40.33939769,39.17734723,1.21,27,59,0.98346503,Sessile
188,36.90756911,31.51449977,0.96,52,74,0.977623148,Sessile
189,36.54306463,28.89680632,1.05,56,69,0.981453673,Sessile
190,30.93890032,22.32973723,0.99,30,61,0.977804028,Sessile
191,31.99261194,19.73562197,0.94,44,81,0.978235209,Sessile
192,32.4015349,17.09064171,1.13,62,84,0.976529372,Sessile
193,33.50228361,14.49652645,0.93,30,49,0.976871256,Sessile
194,33.66518031,11.95327619,0.99,42,63,0.980345455,Sessile
195,32.69219219,8.860683885,1.18,60,89,0.981502104,Sessile
196,33.3931189,4.893213489,1.01,43,87,0.98673411,Sessile
197,34.52854164,0.732456073,1.22,78,74,0.997426344,Sessile
198,36.83415953,60,1.23,60,65,0.980389421,Downy Birch
199,38.72769993,58.49129112,0.95,20,58,0.97389512,Sessile
200,37.33109788,56.71082723,1.2,57,83,0.977913752,Downy Birch
201,36.68716055,54.60238315,1.21,57,86,0.978764818,Downy Birch
202,37.99148821,49.68268029,1.31,47,55,0.979263608,Sessile
203,40.48655477,47.65857397,0.93,29,55,0.979260159,Sessile
204,38.41255264,46.48721615,1.49,77,94,0.980143872,Sessile
205,40.97569134,45.26900401,1.3,48,84,0.981632406,Sessile
206,38.52176139,43.82589117,0.87,34,77,0.981775893,Sessile
207,39.53847281,41.37072517,0.8,23,64,0.982888368,Sessile
208,38.70752861,41.2407208,0.75,27,24,0.981569829,Sessile
209,36.39801657,38.4844995,0.94,48,52,0.983206686,Sessile
210,34.93566355,28.3647203,2.53,168,84,0.978705786,Rowan
211,34.74198367,31.15860676,0.9,29,65,0.979137337,Sessile
212,33.68063239,28.40434887,1.1,51,94,0.980579216,Sessile
213,28.40168213,22.78752228,1.17,61,53,0.975370036,Sessile
215,29.8905606,18.35209383,1.13,51,63,0.972467736,Sessile
216,29.86727131,15.94109259,1.23,69,88,0.973743714,Sessile
217,31.56499838,13.27576633,1.32,68,108,0.976749828,Sessile
218,28.90200184,13.0316143,0.9,32,30,0.97806067,Sessile
219,30.7205478,11.0173601,1.42,97,88,0.97865743,Sessile
220,31.33386119,6.958332695,1.23,66,81,0.982993867,Sessile
221,32.14412811,2.614461261,0.92,44,83,0.989264275,Sessile
222,34.72651777,58.27576128,1.33,67,65,0.978881045,Downy Birch
223,33.8975637,55.70814493,0.59,22,25,0.977984051,Downy Birch
224,36.18953634,52.01602507,1.17,69,80,0.979257109,Downy Birch
225,33.2131245,53.29983325,0.72,22,43,0.980479955,Downy Birch
226,33.33308959,50.20744859,1.45,73,83,0.98033784,Downy Birch
227,35.82126001,48.63314368,1.37,65,68,0.977584327,Sessile
228,35.33888928,46.16860682,1.26,53,97,0.981681419,Sessile
230,37.05201246,40.70539393,1,47,79,0.981573469,Sessile
231,34.21291867,41.62373846,1.31,69,44,0.982241026,Sessile
232,32.75852406,46.72148771,1.17,52,89,0.981663846,Sessile
233,32.78372295,43.9945667,1.16,43,86,0.982040242,Sessile
234,31.78554217,34.13793952,1.99,108,74,0.978624881,Rowan
235,30.55018215,31.61321785,1.59,98,89,0.976641536,Rowan
236,32.31910095,31.54036033,0.72,12,40,0.979425966,Sessile
238,25.95204814,26.37859163,1.27,72,91,0.974106605,Sessile
239,26.30491517,23.86586038,1.16,56,94,0.976450231,Sessile
240,26.09730147,21.61762716,1.01,41,81,0.97598086,Sessile
241,25.99925721,19.26766392,1.17,59,54,0.975134761,Sessile
242,27.27429494,16.9990847,1.25,75,87,0.969955415,Sessile
243,26.88872173,14.48635345,1.05,57,58,0.972509255,Sessile
244,28.44541322,10.52905605,1.07,46,75,0.979150971,Sessile
245,28.723665,8.250303824,0.97,44,46,0.981449215,Sessile
246,29.56104575,5.147538514,1.28,79,87,0.98725199,Sessile
247,30.73243439,0,1.27,72,91,0.996836505,Sessile
248,31.63002861,58.80052959,1.17,49,59,0.979874638,Sessile
249,29.64975766,56.36410532,1.05,45,76,0.979565535,Sessile
250,30.20908687,54.06824398,0.95,38,45,0.976733115,Sessile
